Time,Symbol,Funding Rate,Funding Rate Daily
"Oct 3, 2021, 6:00:00",XBTUSD,0.01,0.03
"Oct 2, 2021, 10:00:00",XBTUSD,0.0077,0.0231
"Oct 2, 2021, 2:00:00",XBTUSD,0.01,0.03
"Oct 2, 2021, 6:00:00",XBTUSD,0.01,0.03
"Oct 1, 2021, 10:00:00",XBTUSD,0.01,0.03
"Oct 1, 2021, 2:00:00",XBTUSD,0.01,0.03
"Oct 1, 2021, 6:00:00",XBTUSD,-0.0023,-0.0069
"Sep 30, 2021, 10:00:00",XBTUSD,0.01,0.03
"Sep 30, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 30, 2021, 6:00:00",XBTUSD,-0.0141,-0.0423
"Sep 29, 2021, 10:00:00",XBTUSD,0.0011,0.0033
"Sep 29, 2021, 2:00:00",XBTUSD,-0.0073,-0.0219
"Sep 29, 2021, 6:00:00",XBTUSD,-0.0084,-0.0252
"Sep 28, 2021, 10:00:00",XBTUSD,-0.0112,-0.0336
"Sep 28, 2021, 2:00:00",XBTUSD,0.0067,0.0201
"Sep 28, 2021, 6:00:00",XBTUSD,-0.0211,-0.0633
"Sep 27, 2021, 10:00:00",XBTUSD,0.0078,0.0234
"Sep 27, 2021, 2:00:00",XBTUSD,0.008,0.024
"Sep 27, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 26, 2021, 10:00:00",XBTUSD,-0.0005,-0.0015
"Sep 26, 2021, 2:00:00",XBTUSD,-0.0053,-0.0159
"Sep 26, 2021, 6:00:00",XBTUSD,-0.0349,-0.1047
"Sep 25, 2021, 10:00:00",XBTUSD,-0.0242,-0.0726
"Sep 25, 2021, 2:00:00",XBTUSD,-0.0028,-0.0084
"Sep 25, 2021, 6:00:00",XBTUSD,-0.027,-0.081
"Sep 24, 2021, 10:00:00",XBTUSD,-0.0615,-0.1845
"Sep 24, 2021, 2:00:00",XBTUSD,-0.0013,-0.0039
"Sep 24, 2021, 6:00:00",XBTUSD,-0.002,-0.006
"Sep 23, 2021, 10:00:00",XBTUSD,-0.0116,-0.0348
"Sep 23, 2021, 2:00:00",XBTUSD,-0.006,-0.018
"Sep 23, 2021, 6:00:00",XBTUSD,-0.0455,-0.1365
"Sep 22, 2021, 10:00:00",XBTUSD,-0.0583,-0.1749
"Sep 22, 2021, 2:00:00",XBTUSD,-0.0411,-0.1233
"Sep 22, 2021, 6:00:00",XBTUSD,-0.0187,-0.0561
"Sep 21, 2021, 10:00:00",XBTUSD,-0.0042,-0.0126
"Sep 21, 2021, 2:00:00",XBTUSD,-0.0546,-0.1638
"Sep 21, 2021, 6:00:00",XBTUSD,-0.0192,-0.0576
"Sep 20, 2021, 10:00:00",XBTUSD,-0.0091,-0.0273
"Sep 20, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 20, 2021, 6:00:00",XBTUSD,0.0021,0.0063
"Sep 19, 2021, 10:00:00",XBTUSD,-0.0247,-0.0741
"Sep 19, 2021, 2:00:00",XBTUSD,-0.0111,-0.0333
"Sep 19, 2021, 6:00:00",XBTUSD,-0.0155,-0.0465
"Sep 18, 2021, 10:00:00",XBTUSD,0.01,0.03
"Sep 18, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 18, 2021, 6:00:00",XBTUSD,-0.0078,-0.0234
"Sep 17, 2021, 10:00:00",XBTUSD,-0.0214,-0.0642
"Sep 17, 2021, 2:00:00",XBTUSD,0.0082,0.0246
"Sep 17, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 16, 2021, 10:00:00",XBTUSD,0.0053,0.0159
"Sep 16, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 16, 2021, 6:00:00",XBTUSD,-0.0053,-0.0159
"Sep 15, 2021, 10:00:00",XBTUSD,-0.034,-0.102
"Sep 15, 2021, 2:00:00",XBTUSD,-0.0113,-0.0339
"Sep 15, 2021, 6:00:00",XBTUSD,-0.0093,-0.0279
"Sep 14, 2021, 10:00:00",XBTUSD,0.01,0.03
"Sep 14, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 14, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 13, 2021, 10:00:00",XBTUSD,-0.0152,-0.0456
"Sep 13, 2021, 2:00:00",XBTUSD,-0.0102,-0.0306
"Sep 13, 2021, 6:00:00",XBTUSD,0.0096,0.0288
"Sep 12, 2021, 10:00:00",XBTUSD,0.01,0.03
"Sep 12, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 12, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 11, 2021, 10:00:00",XBTUSD,0.0061,0.0183
"Sep 11, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 11, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 10, 2021, 10:00:00",XBTUSD,-0.0066,-0.0198
"Sep 10, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 10, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 9, 2021, 10:00:00",XBTUSD,-0.0052,-0.0156
"Sep 9, 2021, 2:00:00",XBTUSD,0.0073,0.0219
"Sep 9, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 8, 2021, 10:00:00",XBTUSD,-0.0022,-0.0066
"Sep 8, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 8, 2021, 6:00:00",XBTUSD,-0.0177,-0.0531
"Sep 7, 2021, 10:00:00",XBTUSD,-0.0421,-0.1263
"Sep 7, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 7, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 6, 2021, 10:00:00",XBTUSD,0.01,0.03
"Sep 6, 2021, 2:00:00",XBTUSD,0.0112,0.0336
"Sep 6, 2021, 6:00:00",XBTUSD,0.022,0.066
"Sep 5, 2021, 10:00:00",XBTUSD,0.01,0.03
"Sep 5, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 5, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 4, 2021, 10:00:00",XBTUSD,0.01,0.03
"Sep 4, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 4, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 3, 2021, 10:00:00",XBTUSD,0.027,0.081
"Sep 3, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 3, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 2, 2021, 10:00:00",XBTUSD,0.0192,0.0576
"Sep 2, 2021, 2:00:00",XBTUSD,0.0178,0.0534
"Sep 2, 2021, 6:00:00",XBTUSD,0.01,0.03
"Sep 1, 2021, 10:00:00",XBTUSD,0.01,0.03
"Sep 1, 2021, 2:00:00",XBTUSD,0.01,0.03
"Sep 1, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 31, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 31, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 31, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 30, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 30, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 30, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 29, 2021, 10:00:00",XBTUSD,0.0086,0.0258
"Aug 29, 2021, 2:00:00",XBTUSD,0.008,0.024
"Aug 29, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 28, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 28, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 28, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 27, 2021, 10:00:00",XBTUSD,0.0064,0.0192
"Aug 27, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 27, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 26, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 26, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 26, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 25, 2021, 10:00:00",XBTUSD,0.0033,0.0099
"Aug 25, 2021, 2:00:00",XBTUSD,0.0078,0.0234
"Aug 25, 2021, 6:00:00",XBTUSD,-0.0101,-0.0303
"Aug 24, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 24, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 24, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 23, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 23, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 23, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 22, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 22, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 22, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 21, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 21, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 21, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 20, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 20, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 20, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 19, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 19, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 19, 2021, 6:00:00",XBTUSD,-0.0003,-0.0009
"Aug 18, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 18, 2021, 2:00:00",XBTUSD,0.0017,0.0051
"Aug 18, 2021, 6:00:00",XBTUSD,0.0071,0.0213
"Aug 17, 2021, 10:00:00",XBTUSD,0.0058,0.0174
"Aug 17, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 17, 2021, 6:00:00",XBTUSD,-0.0168,-0.0504
"Aug 16, 2021, 10:00:00",XBTUSD,0.0013,0.0039
"Aug 16, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 16, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 15, 2021, 10:00:00",XBTUSD,-0.0103,-0.0309
"Aug 15, 2021, 2:00:00",XBTUSD,0.0002,0.0006
"Aug 15, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 14, 2021, 10:00:00",XBTUSD,-0.0197,-0.0591
"Aug 14, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 14, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 13, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 13, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 13, 2021, 6:00:00",XBTUSD,0.0025,0.0075
"Aug 12, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 12, 2021, 2:00:00",XBTUSD,-0.0107,-0.0321
"Aug 12, 2021, 6:00:00",XBTUSD,-0.0057,-0.0171
"Aug 11, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 11, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 11, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 10, 2021, 10:00:00",XBTUSD,-0.0134,-0.0402
"Aug 10, 2021, 2:00:00",XBTUSD,0.0072,0.0216
"Aug 10, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 9, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 9, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 9, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 8, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 8, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 8, 2021, 6:00:00",XBTUSD,0.0089,0.0267
"Aug 7, 2021, 10:00:00",XBTUSD,0.0072,0.0216
"Aug 7, 2021, 2:00:00",XBTUSD,-0.015,-0.045
"Aug 7, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 6, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 6, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 6, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 5, 2021, 10:00:00",XBTUSD,-0.027,-0.081
"Aug 5, 2021, 2:00:00",XBTUSD,0.0085,0.0255
"Aug 5, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 4, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 4, 2021, 2:00:00",XBTUSD,0.01,0.03
"Aug 4, 2021, 6:00:00",XBTUSD,0.01,0.03
"Aug 3, 2021, 10:00:00",XBTUSD,0.01,0.03
"Aug 3, 2021, 2:00:00",XBTUSD,0.0059,0.0177
"Aug 3, 2021, 6:00:00",XBTUSD,0.0065,0.0195
"Aug 2, 2021, 10:00:00",XBTUSD,0.0079,0.0237
"Aug 2, 2021, 2:00:00",XBTUSD,-0.0008,-0.0024
"Aug 2, 2021, 6:00:00",XBTUSD,-0.0277,-0.0831
"Aug 1, 2021, 10:00:00",XBTUSD,0.0097,0.0291
"Aug 1, 2021, 2:00:00",XBTUSD,-0.0084,-0.0252
"Aug 1, 2021, 6:00:00",XBTUSD,0.0077,0.0231
"Jul 31, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 31, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 31, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jul 30, 2021, 10:00:00",XBTUSD,-0.0193,-0.0579
"Jul 30, 2021, 2:00:00",XBTUSD,-0.0061,-0.0183
"Jul 30, 2021, 6:00:00",XBTUSD,0.0038,0.0114
"Jul 29, 2021, 10:00:00",XBTUSD,-0.0045,-0.0135
"Jul 29, 2021, 2:00:00",XBTUSD,0.0072,0.0216
"Jul 29, 2021, 6:00:00",XBTUSD,-0.0115,-0.0345
"Jul 28, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 28, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 28, 2021, 6:00:00",XBTUSD,0.0052,0.0156
"Jul 27, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 27, 2021, 2:00:00",XBTUSD,-0.0406,-0.1218
"Jul 27, 2021, 6:00:00",XBTUSD,-0.0113,-0.0339
"Jul 26, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 26, 2021, 2:00:00",XBTUSD,0.0047,0.0141
"Jul 26, 2021, 6:00:00",XBTUSD,0.0065,0.0195
"Jul 25, 2021, 10:00:00",XBTUSD,-0.0151,-0.0453
"Jul 25, 2021, 2:00:00",XBTUSD,-0.0023,-0.0069
"Jul 25, 2021, 6:00:00",XBTUSD,-0.0385,-0.1155
"Jul 24, 2021, 10:00:00",XBTUSD,-0.0251,-0.0753
"Jul 24, 2021, 2:00:00",XBTUSD,-0.0227,-0.0681
"Jul 24, 2021, 6:00:00",XBTUSD,-0.0032,-0.0096
"Jul 23, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 23, 2021, 2:00:00",XBTUSD,0.0067,0.0201
"Jul 23, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jul 22, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 22, 2021, 2:00:00",XBTUSD,-0.0019,-0.0057
"Jul 22, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jul 21, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 21, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 21, 2021, 6:00:00",XBTUSD,-0.0023,-0.0069
"Jul 20, 2021, 10:00:00",XBTUSD,-0.0111,-0.0333
"Jul 20, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 20, 2021, 6:00:00",XBTUSD,-0.0219,-0.0657
"Jul 19, 2021, 10:00:00",XBTUSD,-0.0066,-0.0198
"Jul 19, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 19, 2021, 6:00:00",XBTUSD,-0.0069,-0.0207
"Jul 18, 2021, 10:00:00",XBTUSD,-0.0412,-0.1236
"Jul 18, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 18, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jul 17, 2021, 10:00:00",XBTUSD,0.0066,0.0198
"Jul 17, 2021, 2:00:00",XBTUSD,-0.0183,-0.0549
"Jul 17, 2021, 6:00:00",XBTUSD,-0.0124,-0.0372
"Jul 16, 2021, 10:00:00",XBTUSD,0.0051,0.0153
"Jul 16, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 16, 2021, 6:00:00",XBTUSD,-0.0047,-0.0141
"Jul 15, 2021, 10:00:00",XBTUSD,-0.0325,-0.0975
"Jul 15, 2021, 2:00:00",XBTUSD,0.0038,0.0114
"Jul 15, 2021, 6:00:00",XBTUSD,0.0029,0.0087
"Jul 14, 2021, 10:00:00",XBTUSD,-0.0025,-0.0075
"Jul 14, 2021, 2:00:00",XBTUSD,-0.0248,-0.0744
"Jul 14, 2021, 6:00:00",XBTUSD,-0.0214,-0.0642
"Jul 13, 2021, 10:00:00",XBTUSD,-0.0098,-0.0294
"Jul 13, 2021, 2:00:00",XBTUSD,0.0012,0.0036
"Jul 13, 2021, 6:00:00",XBTUSD,-0.0461,-0.1383
"Jul 12, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 12, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 12, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jul 11, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 11, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 11, 2021, 6:00:00",XBTUSD,0.0042,0.0126
"Jul 10, 2021, 10:00:00",XBTUSD,-0.0057,-0.0171
"Jul 10, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 10, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jul 9, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 9, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 9, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jul 8, 2021, 10:00:00",XBTUSD,-0.0031,-0.0093
"Jul 8, 2021, 2:00:00",XBTUSD,-0.0256,-0.0768
"Jul 8, 2021, 6:00:00",XBTUSD,-0.0697,-0.2091
"Jul 7, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 7, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jul 7, 2021, 6:00:00",XBTUSD,-0.0099,-0.0297
"Jul 6, 2021, 10:00:00",XBTUSD,-0.0382,-0.1146
"Jul 6, 2021, 2:00:00",XBTUSD,-0.0045,-0.0135
"Jul 6, 2021, 6:00:00",XBTUSD,0.0026,0.0078
"Jul 5, 2021, 10:00:00",XBTUSD,-0.0449,-0.1347
"Jul 5, 2021, 2:00:00",XBTUSD,-0.0231,-0.0693
"Jul 5, 2021, 6:00:00",XBTUSD,0.0021,0.0063
"Jul 4, 2021, 10:00:00",XBTUSD,-0.0138,-0.0414
"Jul 4, 2021, 2:00:00",XBTUSD,0.0043,0.0129
"Jul 4, 2021, 6:00:00",XBTUSD,-0.0061,-0.0183
"Jul 3, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jul 3, 2021, 2:00:00",XBTUSD,0.0041,0.0123
"Jul 3, 2021, 6:00:00",XBTUSD,-0.0186,-0.0558
"Jul 2, 2021, 10:00:00",XBTUSD,-0.019,-0.057
"Jul 2, 2021, 2:00:00",XBTUSD,0.001,0.003
"Jul 2, 2021, 6:00:00",XBTUSD,-0.0233,-0.0699
"Jul 1, 2021, 10:00:00",XBTUSD,-0.0344,-0.1032
"Jul 1, 2021, 2:00:00",XBTUSD,-0.0207,-0.0621
"Jul 1, 2021, 6:00:00",XBTUSD,-0.0156,-0.0468
"Jun 30, 2021, 10:00:00",XBTUSD,-0.0046,-0.0138
"Jun 30, 2021, 2:00:00",XBTUSD,-0.0175,-0.0525
"Jun 30, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jun 29, 2021, 10:00:00",XBTUSD,0.0045,0.0135
"Jun 29, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jun 29, 2021, 6:00:00",XBTUSD,0.0058,0.0174
"Jun 28, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jun 28, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jun 28, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jun 27, 2021, 10:00:00",XBTUSD,-0.027,-0.081
"Jun 27, 2021, 2:00:00",XBTUSD,-0.0478,-0.1434
"Jun 27, 2021, 6:00:00",XBTUSD,-0.0272,-0.0816
"Jun 26, 2021, 10:00:00",XBTUSD,-0.0074,-0.0222
"Jun 26, 2021, 2:00:00",XBTUSD,-0.056,-0.168
"Jun 26, 2021, 6:00:00",XBTUSD,-0.0601,-0.1803
"Jun 25, 2021, 10:00:00",XBTUSD,-0.0223,-0.0669
"Jun 25, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jun 25, 2021, 6:00:00",XBTUSD,-0.0008,-0.0024
"Jun 24, 2021, 10:00:00",XBTUSD,-0.0185,-0.0555
"Jun 24, 2021, 2:00:00",XBTUSD,-0.0132,-0.0396
"Jun 24, 2021, 6:00:00",XBTUSD,-0.0117,-0.0351
"Jun 23, 2021, 10:00:00",XBTUSD,-0.0047,-0.0141
"Jun 23, 2021, 2:00:00",XBTUSD,-0.0192,-0.0576
"Jun 23, 2021, 6:00:00",XBTUSD,-0.0055,-0.0165
"Jun 22, 2021, 10:00:00",XBTUSD,-0.0651,-0.1953
"Jun 22, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jun 22, 2021, 6:00:00",XBTUSD,-0.0007,-0.0021
"Jun 21, 2021, 10:00:00",XBTUSD,-0.041,-0.123
"Jun 21, 2021, 2:00:00",XBTUSD,-0.0566,-0.1698
"Jun 21, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jun 20, 2021, 10:00:00",XBTUSD,-0.0459,-0.1377
"Jun 20, 2021, 2:00:00",XBTUSD,-0.0065,-0.0195
"Jun 20, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jun 19, 2021, 10:00:00",XBTUSD,-0.0003,-0.0009
"Jun 19, 2021, 2:00:00",XBTUSD,-0.0193,-0.0579
"Jun 19, 2021, 6:00:00",XBTUSD,-0.0557,-0.1671
"Jun 18, 2021, 10:00:00",XBTUSD,0.0002,0.0006
"Jun 18, 2021, 2:00:00",XBTUSD,-0.0185,-0.0555
"Jun 18, 2021, 6:00:00",XBTUSD,-0.0437,-0.1311
"Jun 17, 2021, 10:00:00",XBTUSD,-0.0297,-0.0891
"Jun 17, 2021, 2:00:00",XBTUSD,-0.0148,-0.0444
"Jun 17, 2021, 6:00:00",XBTUSD,-0.0618,-0.1854
"Jun 16, 2021, 10:00:00",XBTUSD,-0.025,-0.075
"Jun 16, 2021, 2:00:00",XBTUSD,-0.0248,-0.0744
"Jun 16, 2021, 6:00:00",XBTUSD,-0.0341,-0.1023
"Jun 15, 2021, 10:00:00",XBTUSD,0.0019,0.0057
"Jun 15, 2021, 2:00:00",XBTUSD,0.0025,0.0075
"Jun 15, 2021, 6:00:00",XBTUSD,-0.0188,-0.0564
"Jun 14, 2021, 10:00:00",XBTUSD,-0.0097,-0.0291
"Jun 14, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jun 14, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jun 13, 2021, 10:00:00",XBTUSD,-0.0012,-0.0036
"Jun 13, 2021, 2:00:00",XBTUSD,-0.0061,-0.0183
"Jun 13, 2021, 6:00:00",XBTUSD,0.01,0.03
"Jun 12, 2021, 10:00:00",XBTUSD,-0.0313,-0.0939
"Jun 12, 2021, 2:00:00",XBTUSD,-0.0225,-0.0675
"Jun 12, 2021, 6:00:00",XBTUSD,-0.0173,-0.0519
"Jun 11, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jun 11, 2021, 2:00:00",XBTUSD,0.0008,0.0024
"Jun 11, 2021, 6:00:00",XBTUSD,-0.0219,-0.0657
"Jun 10, 2021, 10:00:00",XBTUSD,-0.0098,-0.0294
"Jun 10, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jun 10, 2021, 6:00:00",XBTUSD,-0.0164,-0.0492
"Jun 9, 2021, 10:00:00",XBTUSD,-0.0297,-0.0891
"Jun 9, 2021, 2:00:00",XBTUSD,-0.0654,-0.1962
"Jun 9, 2021, 6:00:00",XBTUSD,-0.0036,-0.0108
"Jun 8, 2021, 10:00:00",XBTUSD,0.0082,0.0246
"Jun 8, 2021, 2:00:00",XBTUSD,-0.008,-0.024
"Jun 8, 2021, 6:00:00",XBTUSD,-0.0781,-0.2343
"Jun 7, 2021, 10:00:00",XBTUSD,-0.0276,-0.0828
"Jun 7, 2021, 2:00:00",XBTUSD,-0.0284,-0.0852
"Jun 7, 2021, 6:00:00",XBTUSD,-0.0098,-0.0294
"Jun 6, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jun 6, 2021, 2:00:00",XBTUSD,0.0024,0.0072
"Jun 6, 2021, 6:00:00",XBTUSD,-0.0472,-0.1416
"Jun 5, 2021, 10:00:00",XBTUSD,-0.029,-0.087
"Jun 5, 2021, 2:00:00",XBTUSD,-0.0193,-0.0579
"Jun 5, 2021, 6:00:00",XBTUSD,-0.0436,-0.1308
"Jun 4, 2021, 10:00:00",XBTUSD,-0.0673,-0.2019
"Jun 4, 2021, 2:00:00",XBTUSD,-0.0031,-0.0093
"Jun 4, 2021, 6:00:00",XBTUSD,-0.0443,-0.1329
"Jun 3, 2021, 10:00:00",XBTUSD,-0.009,-0.027
"Jun 3, 2021, 2:00:00",XBTUSD,-0.0242,-0.0726
"Jun 3, 2021, 6:00:00",XBTUSD,-0.0234,-0.0702
"Jun 2, 2021, 10:00:00",XBTUSD,0.01,0.03
"Jun 2, 2021, 2:00:00",XBTUSD,0.01,0.03
"Jun 2, 2021, 6:00:00",XBTUSD,-0.0199,-0.0597
"Jun 1, 2021, 10:00:00",XBTUSD,-0.0047,-0.0141
"Jun 1, 2021, 2:00:00",XBTUSD,-0.0004,-0.0012
"Jun 1, 2021, 6:00:00",XBTUSD,0.0049,0.0147
"May 31, 2021, 10:00:00",XBTUSD,0.0071,0.0213
"May 31, 2021, 2:00:00",XBTUSD,-0.0126,-0.0378
"May 31, 2021, 6:00:00",XBTUSD,0.01,0.03
"May 30, 2021, 10:00:00",XBTUSD,0.01,0.03
"May 30, 2021, 2:00:00",XBTUSD,0.01,0.03
"May 30, 2021, 6:00:00",XBTUSD,0.002,0.006
"May 29, 2021, 10:00:00",XBTUSD,0.01,0.03
"May 29, 2021, 2:00:00",XBTUSD,0.01,0.03
"May 29, 2021, 6:00:00",XBTUSD,0.0062,0.0186
"May 28, 2021, 10:00:00",XBTUSD,-0.0357,-0.1071
"May 28, 2021, 2:00:00",XBTUSD,-0.0134,-0.0402
"May 28, 2021, 6:00:00",XBTUSD,-0.0012,-0.0036
"May 27, 2021, 10:00:00",XBTUSD,0.01,0.03
"May 27, 2021, 2:00:00",XBTUSD,-0.008,-0.024
"May 27, 2021, 6:00:00",XBTUSD,-0.028,-0.084
"May 26, 2021, 10:00:00",XBTUSD,0.01,0.03
"May 26, 2021, 2:00:00",XBTUSD,0.01,0.03
"May 26, 2021, 6:00:00",XBTUSD,0.01,0.03
"May 25, 2021, 10:00:00",XBTUSD,0.0062,0.0186
"May 25, 2021, 2:00:00",XBTUSD,0.01,0.03
"May 25, 2021, 6:00:00",XBTUSD,-0.0106,-0.0318
"May 24, 2021, 10:00:00",XBTUSD,0.01,0.03
"May 24, 2021, 2:00:00",XBTUSD,-0.0134,-0.0402
"May 24, 2021, 6:00:00",XBTUSD,-0.0502,-0.1506
"May 23, 2021, 10:00:00",XBTUSD,-0.0376,-0.1128
"May 23, 2021, 2:00:00",XBTUSD,-0.0567,-0.1701
"May 23, 2021, 6:00:00",XBTUSD,-0.0187,-0.0561
"May 22, 2021, 10:00:00",XBTUSD,-0.0052,-0.0156
